"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-121.7 -121.6 35.2 35.3 0 30 3.05 3.15 0.00418186372682096 1
-121.7 -121.6 35.3 35.4 0 30 3.05 3.15 0.00421789910564298 1
-121.7 -121.6 35.4 35.5 0 30 3.05 3.15 0.00498431051740452 1
-121.7 -121.6 35.5 35.6 0 30 3.05 3.15 0.00599681718058834 1
-121.7 -121.6 35.6 35.7 0 30 3.05 3.15 0.00700141376986628 1
-121.7 -121.6 35.7 35.8 0 30 3.05 3.15 0.0080736863916615 1
-121.7 -121.6 35.8 35.9 0 30 3.05 3.15 0.00920220962351001 1
-121.7 -121.6 35.9 36 0 30 3.05 3.15 0.0102569040642899 1
-121.7 -121.6 36 36.1 0 30 3.05 3.15 0.0113115985046181 1
-121.7 -121.6 36.1 36.2 0 30 3.05 3.15 0.0116192175674366 1
-121.7 -121.6 36.2 36.3 0 30 3.05 3.15 0.0122871909510115 1
-121.7 -121.6 36.3 36.4 0 30 3.05 3.15 0.0132891508484211 1
-121.7 -121.6 36.4 36.5 0 30 3.05 3.15 0.0141592736737812 1
-121.7 -121.6 36.5 36.6 0 30 3.05 3.15 0.0158907305894961 1
-121.7 -121.6 36.6 36.7 0 30 3.05 3.15 0.0185010999488496 1
-121.7 -121.6 36.7 36.8 0 30 3.05 3.15 0.0217618625662600 1
-121.7 -121.6 36.8 36.9 0 30 3.05 3.15 0.0249698931158053 1
-121.7 -121.6 36.9 37 0 30 3.05 3.15 0.0342775711077515 1
-121.7 -121.6 37 37.1 0 30 3.05 3.15 0.0368703617620809 1
-121.6 -121.5 34.2 34.3 0 30 3.05 3.15 0.00299357453687594 1
-121.6 -121.5 34.3 34.4 0 30 3.05 3.15 0.00364221152872439 1
-121.6 -121.5 34.4 34.5 0 30 3.05 3.15 0.00449299849687157 1
-121.6 -121.5 34.5 34.6 0 30 3.05 3.15 0.00540443026186139 1
-121.6 -121.5 34.6 34.7 0 30 3.05 3.15 0.00456770612361522 1
-121.6 -121.5 34.7 34.8 0 30 3.05 3.15 0.00516448741057854 1
-121.6 -121.5 34.8 34.9 0 30 3.05 3.15 0.00488587213174817 1
-121.6 -121.5 34.9 35 0 30 3.05 3.15 0.0048392899878183 1
-121.6 -121.5 35 35.1 0 30 3.05 3.15 0.00467581225971748 1
-121.6 -121.5 35.1 35.2 0 30 3.05 3.15 0.00469339061985624 1
-121.6 -121.5 35.2 35.3 0 30 3.05 3.15 0.0047557932699707 1
-121.6 -121.5 35.3 35.4 0 30 3.05 3.15 0.00492630205634075 1
-121.6 -121.5 35.4 35.5 0 30 3.05 3.15 0.0050001306673347 1
-121.6 -121.5 35.5 35.6 0 30 3.05 3.15 0.00655580523538672 1
