"minlon" "maxlon" "minlat" "maxlat" "mindepth" "maxdepth" "minmag" "maxmag" "rate" "mask"
-120.2 -120.1 36.8 36.9 0 30 3.05 3.15 0.00180006866512168 1
-120.2 -120.1 36.9 37 0 30 3.05 3.15 0.00388214880916749 1
-120.2 -120.1 37 37.1 0 30 3.05 3.15 0.0022800869776616 1
-120.2 -120.1 37.1 37.2 0 30 3.05 3.15 0.00132605058343826 1
-120.2 -120.1 37.2 37.3 0 30 3.05 3.15 0.00127204852414052 1
-120.2 -120.1 37.3 37.4 0 30 3.05 3.15 0.00169806477682984 1
-120.2 -120.1 37.4 37.5 0 30 3.05 3.15 0.00120004577705986 1
-120.2 -120.1 37.5 37.6 0 30 3.05 3.15 0.000828031586147877 1
-120.2 -120.1 37.6 37.7 0 30 3.05 3.15 0.00106204051353756 1
-120.2 -120.1 37.7 37.8 0 30 3.05 3.15 0.000972037079699672 1
-120.2 -120.1 37.8 37.9 0 30 3.05 3.15 0.000636024333925508 1
-120.2 -120.1 37.9 38 0 30 3.05 3.15 0.000480018382614422 1
-120.2 -120.1 38 38.1 0 30 3.05 3.15 0.000382214652016943 1
-120.2 -120.1 38.1 38.2 0 30 3.05 3.15 0.000309011859399389 1
-120.2 -120.1 38.2 38.3 0 30 3.05 3.15 0.000309611882197409 1
-120.2 -120.1 38.3 38.4 0 30 3.05 3.15 0.000352813530148745 1
-120.2 -120.1 38.4 38.5 0 30 3.05 3.15 0.000457817536016808 1
-120.2 -120.1 38.5 38.6 0 30 3.05 3.15 0.000738028152664618 1
-120.2 -120.1 38.6 38.7 0 30 3.05 3.15 0.00148205653466542 1
-120.2 -120.1 38.7 38.8 0 30 3.05 3.15 0.000559821426936196 1
-120.2 -120.1 38.8 38.9 0 30 3.05 3.15 0.000528020213665331 1
-120.2 -120.1 38.9 39 0 30 3.05 3.15 0.000502819252690223 1
-120.2 -120.1 39 39.1 0 30 3.05 3.15 0.000555621266672727 1
-120.2 -120.1 39.1 39.2 0 30 3.05 3.15 0.00115204394438816 1
-120.2 -120.1 39.2 39.3 0 30 3.05 3.15 0.00334812843903928 1
-120.2 -120.1 39.3 39.4 0 30 3.05 3.15 0.00702026851351156 1
-120.2 -120.1 39.4 39.5 0 30 3.05 3.15 0.0103203936856909 1
-120.2 -120.1 39.5 39.6 0 30 3.05 3.15 0.00229208743359334 1
-120.2 -120.1 39.6 39.7 0 30 3.05 3.15 0.00483018497236538 1
-120.2 -120.1 39.7 39.8 0 30 3.05 3.15 0.00439216826691239 1
-120.2 -120.1 39.8 39.9 0 30 3.05 3.15 0.00121204623467265 1
-120.2 -120.1 39.9 40 0 30 3.05 3.15 0.00163206225501727 1
-120.2 -120.1 40 40.1 0 30 3.05 3.15 0.0010740409698318 1
-120.2 -120.1 40.1 40.2 0 30 3.05 3.15 0.000547220946201278 1
-120.2 -120.1 40.2 40.3 0 30 3.05 3.15 0.000672025706822198 1
-120.2 -120.1 40.3 40.4 0 30 3.05 3.15 0.000810030899964232 1
-120.2 -120.1 40.4 40.5 0 30 3.05 3.15 0.000642024562544508 1
-120.2 -120.1 40.5 40.6 0 30 3.05 3.15 0.000379814560149875 1
-120.2 -120.1 40.6 40.7 0 30 3.05 3.15 0.000264010070879563 1
-120.2 -120.1 40.7 40.8 0 30 3.05 3.15 0.000252009613092526 1
-120.2 -120.1 40.8 40.9 0 30 3.05 3.15 0.000309011859399389 1
-120.2 -120.1 40.9 41 0 30 3.05 3.15 0.000571221862116968 1
-120.2 -120.1 41 41.1 0 30 3.05 3.15 0.00154205882129214 1
-120.2 -120.1 41.1 41.2 0 30 3.05 3.15 0.00390614972285192 1
-120.2 -120.1 41.2 41.3 0 30 3.05 3.15 0.00352813530148745 1
-120.2 -120.1 41.3 41.4 0 30 3.05 3.15 0.00222008468921723 1
-120.2 -120.1 41.4 41.5 0 30 3.05 3.15 0.00102003890990006 1
-120.2 -120.1 41.5 41.6 0 30 3.05 3.15 0.00073202792416961 1
-120.2 -120.1 41.6 41.7 0 30 3.05 3.15 0.000684026164272611 1
-120.2 -120.1 41.7 41.8 0 30 3.05 3.15 0.000720027538606505 1
-120.2 -120.1 41.8 41.9 0 30 3.05 3.15 0.000954036393949283 1
-120.2 -120.1 41.9 42 0 30 3.05 3.15 0.00114604371748913 1
-120.2 -120.1 42 42.1 0 30 3.05 3.15 0.00264010070879563 1
-120.2 -120.1 42.1 42.2 0 30 3.05 3.15 0.00239409132658959 1
-120.2 -120.1 42.2 42.3 0 30 3.05 3.15 0.00138605287451395 1
-120.2 -120.1 42.3 42.4 0 30 3.05 3.15 0.00058442236559809 1
-120.2 -120.1 42.4 42.5 0 30 3.05 3.15 0.00024300926947209 1
-120.2 -120.1 42.5 42.6 0 30 3.05 3.15 0.000115804417438211 1
-120.2 -120.1 42.6 42.7 0 30 3.05 3.15 6.72025706822198e-05 1
-120.2 -120.1 42.7 42.8 0 30 3.05 3.15 5.26820167689728e-05 1
-120.2 -120.1 42.8 42.9 0 30 3.05 3.15 6.60025249341752e-05 1
-120.2 -120.1 42.9 43 0 30 3.05 3.15 0.000226808651530159 1
-120.1 -120 33.4 33.5 0 30 3.05 3.15 0.00063002410511591 1
-120.1 -120 33.5 33.6 0 30 3.05 3.15 0.00337812958118712 1
-120.1 -120 33.6 33.7 0 30 3.05 3.15 0.00954036393949283 1
-120.1 -120 33.7 33.8 0 30 3.05 3.15 0.00606023189035297 1
-120.1 -120 33.8 33.9 0 30 3.05 3.15 0.00291011173056644 1
-120.1 -120 33.9 34 0 30 3.05 3.15 0.00185407072679418 1
-120.1 -120 34 34.1 0 30 3.05 3.15 0.00123604714977132 1
-120.1 -120 34.1 34.2 0 30 3.05 3.15 0.00143405470309851 1
-120.1 -120 34.2 34.3 0 30 3.05 3.15 0.0021240810216132 1
-120.1 -120 34.3 34.4 0 30 3.05 3.15 0.00720027538606505 1
-120.1 -120 34.4 34.5 0 30 3.05 3.15 0.00588022503001736 1
-120.1 -120 34.5 34.6 0 30 3.05 3.15 0.00426016322636456 1
-120.1 -120 34.6 34.7 0 30 3.05 3.15 0.00192607347397770 1
-120.1 -120 34.7 34.8 0 30 3.05 3.15 0.00136205195664613 1
-120.1 -120 34.8 34.9 0 30 3.05 3.15 0.000774029525883785 1
-120.1 -120 34.9 35 0 30 3.05 3.15 0.000458417558741221 1
-120.1 -120 35 35.1 0 30 3.05 3.15 0.000303611653374326 1
-120.1 -120 35.1 35.2 0 30 3.05 3.15 0.000291011173056644 1
-120.1 -120 35.2 35.3 0 30 3.05 3.15 0.000383414697502226 1
-120.1 -120 35.3 35.4 0 30 3.05 3.15 0.000900034334042087 1
-120.1 -120 35.4 35.5 0 30 3.05 3.15 0.00397215224475021 1
-120.1 -120 35.5 35.6 0 30 3.05 3.15 0.00792030213199807 1
-120.1 -120 35.6 35.7 0 30 3.05 3.15 0.00104403982508699 1
-120.1 -120 35.7 35.8 0 30 3.05 3.15 0.00589222548205386 1
-120.1 -120 35.8 35.9 0 30 3.05 3.15 0.0082203135708086 1
-120.1 -120 35.9 36 0 30 3.05 3.15 0.0178206798256766 1
-120.1 -120 36 36.1 0 30 3.05 3.15 0.0387014835128374 1
-120.1 -120 36.1 36.2 0 30 3.05 3.15 0.0370814217203847 1
-120.1 -120 36.2 36.3 0 30 3.05 3.15 0.00401415384336918 1
-120.1 -120 36.3 36.4 0 30 3.05 3.15 0.00181806935095779 1
-120.1 -120 36.4 36.5 0 30 3.05 3.15 0.00132005035344460 1
-120.1 -120 36.5 36.6 0 30 3.05 3.15 0.000804030670592225 1
-120.1 -120 36.6 36.7 0 30 3.05 3.15 0.000606023189035297 1
-120.1 -120 36.7 36.8 0 30 3.05 3.15 0.00110404211541008 1
-120.1 -120 36.8 36.9 0 30 3.05 3.15 0.00582022273836927 1
-120.1 -120 36.9 37 0 30 3.05 3.15 0.00139805332988458 1
-120.1 -120 37 37.1 0 30 3.05 3.15 0.00133805104102068 1
-120.1 -120 37.1 37.2 0 30 3.05 3.15 0.00180006866512168 1
-120.1 -120 37.2 37.3 0 30 3.05 3.15 0.00369614171109076 1
-120.1 -120 37.3 37.4 0 30 3.05 3.15 0.0120604600693771 1
-120.1 -120 37.4 37.5 0 30 3.05 3.15 0.00335412866649328 1
-120.1 -120 37.5 37.6 0 30 3.05 3.15 0.00143405470309851 1
-120.1 -120 37.6 37.7 0 30 3.05 3.15 0.00220808422606034 1
-120.1 -120 37.7 37.8 0 30 3.05 3.15 0.00315012088437861 1
-120.1 -120 37.8 37.9 0 30 3.05 3.15 0.00222608491483085 1
-120.1 -120 37.9 38 0 30 3.05 3.15 0.000876033417647216 1
-120.1 -120 38 38.1 0 30 3.05 3.15 0.000523820053352496 1
-120.1 -120 38.1 38.2 0 30 3.05 3.15 0.000281410806758486 1
-120.1 -120 38.2 38.3 0 30 3.05 3.15 0.00029821144780624 1
-120.1 -120 38.3 38.4 0 30 3.05 3.15 0.000798030441496528 1
-120.1 -120 38.4 38.5 0 30 3.05 3.15 0.00169206454757091 1
-120.1 -120 38.5 38.6 0 30 3.05 3.15 0.000912034790226283 1
-120.1 -120 38.6 38.7 0 30 3.05 3.15 0.000990037764904249 1
-120.1 -120 38.7 38.8 0 30 3.05 3.15 0.000870033188243466 1
-120.1 -120 38.8 38.9 0 30 3.05 3.15 0.000792030213199807 1
-120.1 -120 38.9 39 0 30 3.05 3.15 0.000606023189035297 1
-120.1 -120 39 39.1 0 30 3.05 3.15 0.00063002410511591 1
-120.1 -120 39.1 39.2 0 30 3.05 3.15 0.00189007210063415 1
-120.1 -120 39.2 39.3 0 30 3.05 3.15 0.0148805676359341 1
-120.1 -120 39.3 39.4 0 30 3.05 3.15 0.0134405127128182 1
-120.1 -120 39.4 39.5 0 30 3.05 3.15 0.00219608377144979 1
-120.1 -120 39.5 39.6 0 30 3.05 3.15 0.00239409132658959 1
-120.1 -120 39.6 39.7 0 30 3.05 3.15 0.0211808079871111 1
-120.1 -120 39.7 39.8 0 30 3.05 3.15 0.00242409247153414 1
-120.1 -120 39.8 39.9 0 30 3.05 3.15 0.00145205539043215 1
-120.1 -120 39.9 40 0 30 3.05 3.15 0.00149405699304018 1
-120.1 -120 40 40.1 0 30 3.05 3.15 0.000978037308634283 1
-120.1 -120 40.1 40.2 0 30 3.05 3.15 0.000484218542884784 1
-120.1 -120 40.2 40.3 0 30 3.05 3.15 0.000804030670592225 1
-120.1 -120 40.3 40.4 0 30 3.05 3.15 0.00145205539043215 1
-120.1 -120 40.4 40.5 0 30 3.05 3.15 0.00157205996643796 1
-120.1 -120 40.5 40.6 0 30 3.05 3.15 0.00053882062526121 1
-120.1 -120 40.6 40.7 0 30 3.05 3.15 0.000294011287111193 1
-120.1 -120 40.7 40.8 0 30 3.05 3.15 0.000253209659129464 1
-120.1 -120 40.8 40.9 0 30 3.05 3.15 0.000289211104104281 1
-120.1 -120 40.9 41 0 30 3.05 3.15 0.000477618291439274 1
-120.1 -120 41 41.1 0 30 3.05 3.15 0.0012180464646026 1
-120.1 -120 41.1 41.2 0 30 3.05 3.15 0.00343213164337349 1
-120.1 -120 41.2 41.3 0 30 3.05 3.15 0.00310211905323117 1
-120.1 -120 41.3 41.4 0 30 3.05 3.15 0.00197407530361656 1
-120.1 -120 41.4 41.5 0 30 3.05 3.15 0.00124204737945912 1
-120.1 -120 41.5 41.6 0 30 3.05 3.15 0.000978037308634283 1
-120.1 -120 41.6 41.7 0 30 3.05 3.15 0.000750028610909211 1
-120.1 -120 41.7 41.8 0 30 3.05 3.15 0.000636024333925508 1
-120.1 -120 41.8 41.9 0 30 3.05 3.15 0.00060002296067275 1
-120.1 -120 41.9 42 0 30 3.05 3.15 0.000642024562544508 1
-120.1 -120 42 42.1 0 30 3.05 3.15 0.00089403410403188 1
-120.1 -120 42.1 42.2 0 30 3.05 3.15 0.00144605516362744 1
-120.1 -120 42.2 42.3 0 30 3.05 3.15 0.00119404554709354 1
-120.1 -120 42.3 42.4 0 30 3.05 3.15 0.000547220946201278 1
-120.1 -120 42.4 42.5 0 30 3.05 3.15 0.000226808651530159 1
-120.1 -120 42.5 42.6 0 30 3.05 3.15 0.000111004234175205 1
-120.1 -120 42.6 42.7 0 30 3.05 3.15 6.60025249341752e-05 1
-120.1 -120 42.7 42.8 0 30 3.05 3.15 5.208199392552e-05 1
-120.1 -120 42.8 42.9 0 30 3.05 3.15 6.48024791403196e-05 1
-120.1 -120 42.9 43 0 30 3.05 3.15 0.000209407987988989 1
-120 -119.9 33.3 33.4 0 30 3.05 3.15 0.000332412752153522 1
-120 -119.9 33.4 33.5 0 30 3.05 3.15 0.000432016551690923 1
-120 -119.9 33.5 33.6 0 30 3.05 3.15 0.00126604829417999 1
-120 -119.9 33.6 33.7 0 30 3.05 3.15 0.00277210646311646 1
-120 -119.9 33.7 33.8 0 30 3.05 3.15 0.00391214995536632 1
-120 -119.9 33.8 33.9 0 30 3.05 3.15 0.00130204966863466 1
-120 -119.9 33.9 34 0 30 3.05 3.15 0.000966036849907335 1
-120 -119.9 34 34.1 0 30 3.05 3.15 0.00086403295956561 1
-120 -119.9 34.1 34.2 0 30 3.05 3.15 0.00186607118610716 1
-120 -119.9 34.2 34.3 0 30 3.05 3.15 0.00446417100839622 1
-120 -119.9 34.3 34.4 0 30 3.05 3.15 0.00786029983855902 1
-120 -119.9 34.4 34.5 0 30 3.05 3.15 0.0073202792416961 1
-120 -119.9 34.5 34.6 0 30 3.05 3.15 0.00210008010880990 1
-120 -119.9 34.6 34.7 0 30 3.05 3.15 0.00575422022013339 1
-120 -119.9 34.7 34.8 0 30 3.05 3.15 0.000942035935007228 1
-120 -119.9 34.8 34.9 0 30 3.05 3.15 0.000406815589740085 1
-120 -119.9 34.9 35 0 30 3.05 3.15 0.000299411492982368 1
-120 -119.9 35 35.1 0 30 3.05 3.15 0.000250209544380983 1
-120 -119.9 35.1 35.2 0 30 3.05 3.15 0.000270010371807857 1
-120 -119.9 35.2 35.3 0 30 3.05 3.15 0.000413415842010169 1
-120 -119.9 35.3 35.4 0 30 3.05 3.15 0.00123004692173880 1
-120 -119.9 35.4 35.5 0 30 3.05 3.15 0.00241209201094496 1
-120 -119.9 35.5 35.6 0 30 3.05 3.15 0.00116404440459113 1
-120 -119.9 35.6 35.7 0 30 3.05 3.15 0.00120004577705986 1
-120 -119.9 35.7 35.8 0 30 3.05 3.15 0.00684026164272611 1
-120 -119.9 35.8 35.9 0 30 3.05 3.15 0.00852032501704358 1
-120 -119.9 35.9 36 0 30 3.05 3.15 0.0197407530361656 1
-120 -119.9 36 36.1 0 30 3.05 3.15 0.0142205424494163 1
-120 -119.9 36.1 36.2 0 30 3.05 3.15 0.00744028382088776 1
-120 -119.9 36.2 36.3 0 30 3.05 3.15 0.00332412752153522 1
-120 -119.9 36.3 36.4 0 30 3.05 3.15 0.00237009041132349 1
-120 -119.9 36.4 36.5 0 30 3.05 3.15 0.00114004348700182 1
-120 -119.9 36.5 36.6 0 30 3.05 3.15 0.000577222090485007 1
-120 -119.9 36.6 36.7 0 30 3.05 3.15 0.000499219114793747 1
-120 -119.9 36.7 36.8 0 30 3.05 3.15 0.000720027538606505 1
-120 -119.9 36.8 36.9 0 30 3.05 3.15 0.00123604714977132 1
-120 -119.9 36.9 37 0 30 3.05 3.15 0.00136805218525834 1
-120 -119.9 37 37.1 0 30 3.05 3.15 0.00101403868008263 1
-120 -119.9 37.1 37.2 0 30 3.05 3.15 0.00168606431556209 1
-120 -119.9 37.2 37.3 0 30 3.05 3.15 0.00708027080193406 1
-120 -119.9 37.3 37.4 0 30 3.05 3.15 0.0193207369771543 1
-120 -119.9 37.4 37.5 0 30 3.05 3.15 0.00846032272607006 1
-120 -119.9 37.5 37.6 0 30 3.05 3.15 0.00159006065566627 1
-120 -119.9 37.6 37.7 0 30 3.05 3.15 0.00172806591814254 1
-120 -119.9 37.7 37.8 0 30 3.05 3.15 0.00306011745179893 1
-120 -119.9 37.8 37.9 0 30 3.05 3.15 0.0175206683549382 1
-120 -119.9 37.9 38 0 30 3.05 3.15 0.00116404440459113 1
-120 -119.9 38 38.1 0 30 3.05 3.15 0.00057662206713977 1
-120 -119.9 38.1 38.2 0 30 3.05 3.15 0.000268210231028665 1
-120 -119.9 38.2 38.3 0 30 3.05 3.15 0.000301211562152849 1
-120 -119.9 38.3 38.4 0 30 3.05 3.15 0.000702026851351156 1
-120 -119.9 38.4 38.5 0 30 3.05 3.15 0.00129604943897691 1
-120 -119.9 38.5 38.6 0 30 3.05 3.15 0.00112804302934217 1
-120 -119.9 38.6 38.7 0 30 3.05 3.15 0.00218408331573884 1
-120 -119.9 38.7 38.8 0 30 3.05 3.15 0.00224408560470147 1
-120 -119.9 38.8 38.9 0 30 3.05 3.15 0.00135005149826941 1
-120 -119.9 38.9 39 0 30 3.05 3.15 0.000690026393683231 1
-120 -119.9 39 39.1 0 30 3.05 3.15 0.000666025477960478 1
-120 -119.9 39.1 39.2 0 30 3.05 3.15 0.00123004692173880 1
-120 -119.9 39.2 39.3 0 30 3.05 3.15 0.00459617604243302 1
-120 -119.9 39.3 39.4 0 30 3.05 3.15 0.0180006866512168 1
-120 -119.9 39.4 39.5 0 30 3.05 3.15 0.00906034560497382 1
-120 -119.9 39.5 39.6 0 30 3.05 3.15 0.00239409132658959 1
-120 -119.9 39.6 39.7 0 30 3.05 3.15 0.00509419503884161 1
-120 -119.9 39.7 39.8 0 30 3.05 3.15 0.00130204966863466 1
-120 -119.9 39.8 39.9 0 30 3.05 3.15 0.000846032272607006 1
-120 -119.9 39.9 40 0 30 3.05 3.15 0.00082203135708086 1
-120 -119.9 40 40.1 0 30 3.05 3.15 0.000726027766602067 1
-120 -119.9 40.1 40.2 0 30 3.05 3.15 0.000618023646791808 1
-120 -119.9 40.2 40.3 0 30 3.05 3.15 0.000690026393683231 1
-120 -119.9 40.3 40.4 0 30 3.05 3.15 0.00118804531963988 1
-120 -119.9 40.4 40.5 0 30 3.05 3.15 0.00246009384209791 1
-120 -119.9 40.5 40.6 0 30 3.05 3.15 0.000750028610909211 1
-120 -119.9 40.6 40.7 0 30 3.05 3.15 0.000376214422885528 1
-120 -119.9 40.7 40.8 0 30 3.05 3.15 0.000277810669123096 1
-120 -119.9 40.8 40.9 0 30 3.05 3.15 0.000294011287111193 1
-120 -119.9 40.9 41 0 30 3.05 3.15 0.000447617147157751 1
-120 -119.9 41 41.1 0 30 3.05 3.15 0.00109804188438224 1
-120 -119.9 41.1 41.2 0 30 3.05 3.15 0.00336612911996391 1
-120 -119.9 41.2 41.3 0 30 3.05 3.15 0.00289811127276600 1
-120 -119.9 41.3 41.4 0 30 3.05 3.15 0.00170406500337837 1
-120 -119.9 41.4 41.5 0 30 3.05 3.15 0.00120604600693771 1
-120 -119.9 41.5 41.6 0 30 3.05 3.15 0.000996037994963816 1
-120 -119.9 41.6 41.7 0 30 3.05 3.15 0.000750028610909211 1
-120 -119.9 41.7 41.8 0 30 3.05 3.15 0.000550221060853151 1
-120 -119.9 41.8 41.9 0 30 3.05 3.15 0.000469217970473892 1
-120 -119.9 41.9 42 0 30 3.05 3.15 0.00045061726150436 1
-120 -119.9 42 42.1 0 30 3.05 3.15 0.00054422083180089 1
-120 -119.9 42.1 42.2 0 30 3.05 3.15 0.000780029755314286 1
-120 -119.9 42.2 42.3 0 30 3.05 3.15 0.000678025935959952 1
-120 -119.9 42.3 42.4 0 30 3.05 3.15 0.000368414125739678 1
-120 -119.9 42.4 42.5 0 30 3.05 3.15 0.000181206912415860 1
-120 -119.9 42.5 42.6 0 30 3.05 3.15 9.78037308634282e-05 1
-120 -119.9 42.6 42.7 0 30 3.05 3.15 6.1202341847865e-05 1
-120 -119.9 42.7 42.8 0 30 3.05 3.15 4.98619091821127e-05 1
-120 -119.9 42.8 42.9 0 30 3.05 3.15 6.18023646791809e-05 1
-120 -119.9 42.9 43 0 30 3.05 3.15 0.000199807622102827 1
-119.9 -119.8 33.3 33.4 0 30 3.05 3.15 0.000272410463274094 1
-119.9 -119.8 33.4 33.5 0 30 3.05 3.15 0.000399615315313434 1
-119.9 -119.8 33.5 33.6 0 30 3.05 3.15 0.000702026851351156 1
-119.9 -119.8 33.6 33.7 0 30 3.05 3.15 0.00108604142866661 1
-119.9 -119.8 33.7 33.8 0 30 3.05 3.15 0.00118204509001332 1
-119.9 -119.8 33.8 33.9 0 30 3.05 3.15 0.000870033188243466 1
-119.9 -119.8 33.9 34 0 30 3.05 3.15 0.000900034334042087 1
-119.9 -119.8 34 34.1 0 30 3.05 3.15 0.000900034334042087 1
-119.9 -119.8 34.1 34.2 0 30 3.05 3.15 0.00151205767923482 1
-119.9 -119.8 34.2 34.3 0 30 3.05 3.15 0.00404415498672772 1
-119.9 -119.8 34.3 34.4 0 30 3.05 3.15 0.0135005149826941 1
-119.9 -119.8 34.4 34.5 0 30 3.05 3.15 0.0102603913968409 1
-119.9 -119.8 34.5 34.6 0 30 3.05 3.15 0.00375614400067073 1
-119.9 -119.8 34.6 34.7 0 30 3.05 3.15 0.00119404554709354 1
-119.9 -119.8 34.7 34.8 0 30 3.05 3.15 0.000502819252690223 1
-119.9 -119.8 34.8 34.9 0 30 3.05 3.15 0.000339613026746196 1
-119.9 -119.8 34.9 35 0 30 3.05 3.15 0.000288611081430862 1
-119.9 -119.8 35 35.1 0 30 3.05 3.15 0.000261609979661534 1
-119.9 -119.8 35.1 35.2 0 30 3.05 3.15 0.000288611081430862 1
-119.9 -119.8 35.2 35.3 0 30 3.05 3.15 0.000431416528599439 1
-119.9 -119.8 35.3 35.4 0 30 3.05 3.15 0.000786029983855902 1
-119.9 -119.8 35.4 35.5 0 30 3.05 3.15 0.00145205539043215 1
-119.9 -119.8 35.5 35.6 0 30 3.05 3.15 0.00124204737945912 1
-119.9 -119.8 35.6 35.7 0 30 3.05 3.15 0.00157806019728848 1
-119.9 -119.8 35.7 35.8 0 30 3.05 3.15 0.00378614514636793 1
-119.9 -119.8 35.8 35.9 0 30 3.05 3.15 0.00714027309537835 1
-119.9 -119.8 35.9 36 0 30 3.05 3.15 0.00876033417647216 1
-119.9 -119.8 36 36.1 0 30 3.05 3.15 0.0108604142866661 1
-119.9 -119.8 36.1 36.2 0 30 3.05 3.15 0.00345013233038495 1
-119.9 -119.8 36.2 36.3 0 30 3.05 3.15 0.00279010714936592 1
-119.9 -119.8 36.3 36.4 0 30 3.05 3.15 0.00225608606234286 1
-119.9 -119.8 36.4 36.5 0 30 3.05 3.15 0.000942035935007228 1
-119.9 -119.8 36.5 36.6 0 30 3.05 3.15 0.000496819023367913 1
-119.9 -119.8 36.6 36.7 0 30 3.05 3.15 0.000435016666225066 1
-119.9 -119.8 36.7 36.8 0 30 3.05 3.15 0.000618023646791808 1
-119.9 -119.8 36.8 36.9 0 30 3.05 3.15 0.000852032501704358 1
-119.9 -119.8 36.9 37 0 30 3.05 3.15 0.00115204394438816 1
-119.9 -119.8 37 37.1 0 30 3.05 3.15 0.00116404440459113 1
-119.9 -119.8 37.1 37.2 0 30 3.05 3.15 0.00550221060853151 1
-119.9 -119.8 37.2 37.3 0 30 3.05 3.15 0.00642024562544508 1
-119.9 -119.8 37.3 37.4 0 30 3.05 3.15 0.00606023189035297 1
-119.9 -119.8 37.4 37.5 0 30 3.05 3.15 0.00215408216604225 1
-119.9 -119.8 37.5 37.6 0 30 3.05 3.15 0.00122404669178073 1
-119.9 -119.8 37.6 37.7 0 30 3.05 3.15 0.00111004234175205 1
-119.9 -119.8 37.7 37.8 0 30 3.05 3.15 0.00168006408602681 1
-119.9 -119.8 37.8 37.9 0 30 3.05 3.15 0.00201607690403485 1
-119.9 -119.8 37.9 38 0 30 3.05 3.15 0.000708027080193406 1
-119.9 -119.8 38 38.1 0 30 3.05 3.15 0.000389414926159837 1
-119.9 -119.8 38.1 38.2 0 30 3.05 3.15 0.000302411607640863 1
-119.9 -119.8 38.2 38.3 0 30 3.05 3.15 0.000314412065968247 1
-119.9 -119.8 38.3 38.4 0 30 3.05 3.15 0.000459617604243302 1
-119.9 -119.8 38.4 38.5 0 30 3.05 3.15 0.000708027080193406 1
-119.9 -119.8 38.5 38.6 0 30 3.05 3.15 0.00219608377144979 1
-119.9 -119.8 38.6 38.7 0 30 3.05 3.15 0.0191407301459602 1
-119.9 -119.8 38.7 38.8 0 30 3.05 3.15 0.00948036163969168 1
-119.9 -119.8 38.8 38.9 0 30 3.05 3.15 0.00422416185565132 1
-119.9 -119.8 38.9 39 0 30 3.05 3.15 0.00088803387507245 1
-119.9 -119.8 39 39.1 0 30 3.05 3.15 0.000774029525883785 1
-119.9 -119.8 39.1 39.2 0 30 3.05 3.15 0.0013080498961683 1
-119.9 -119.8 39.2 39.3 0 30 3.05 3.15 0.00216608262699619 1
-119.9 -119.8 39.3 39.4 0 30 3.05 3.15 0.0039001494894495 1
-119.9 -119.8 39.4 39.5 0 30 3.05 3.15 0.00708027080193406 1
-119.9 -119.8 39.5 39.6 0 30 3.05 3.15 0.00193207369771543 1
-119.9 -119.8 39.6 39.7 0 30 3.05 3.15 0.00487818680339423 1
-119.9 -119.8 39.7 39.8 0 30 3.05 3.15 0.00169206454757091 1
-119.9 -119.8 39.8 39.9 0 30 3.05 3.15 0.000660025249341752 1
-119.9 -119.8 39.9 40 0 30 3.05 3.15 0.000528020213665331 1
-119.9 -119.8 40 40.1 0 30 3.05 3.15 0.000708027080193406 1
-119.9 -119.8 40.1 40.2 0 30 3.05 3.15 0.000978037308634283 1
-119.9 -119.8 40.2 40.3 0 30 3.05 3.15 0.00100803845338492 1
-119.9 -119.8 40.3 40.4 0 30 3.05 3.15 0.00183006980944317 1
-119.9 -119.8 40.4 40.5 0 30 3.05 3.15 0.00169206454757091 1
-119.9 -119.8 40.5 40.6 0 30 3.05 3.15 0.00128404898180844 1
-119.9 -119.8 40.6 40.7 0 30 3.05 3.15 0.000672025706822198 1
-119.9 -119.8 40.7 40.8 0 30 3.05 3.15 0.000345613255477994 1
-119.9 -119.8 40.8 40.9 0 30 3.05 3.15 0.000300011515832513 1
-119.9 -119.8 40.9 41 0 30 3.05 3.15 0.000367814102719898 1
-119.9 -119.8 41 41.1 0 30 3.05 3.15 0.000750028610909211 1
-119.9 -119.8 41.1 41.2 0 30 3.05 3.15 0.00274210531683652 1
-119.9 -119.8 41.2 41.3 0 30 3.05 3.15 0.00287411035446461 1
-119.9 -119.8 41.3 41.4 0 30 3.05 3.15 0.00140405355874417 1
-119.9 -119.8 41.4 41.5 0 30 3.05 3.15 0.00101403868008263 1
-119.9 -119.8 41.5 41.6 0 30 3.05 3.15 0.00083403181496666 1
-119.9 -119.8 41.6 41.7 0 30 3.05 3.15 0.00063002410511591 1
-119.9 -119.8 41.7 41.8 0 30 3.05 3.15 0.000513019641536014 1
-119.9 -119.8 41.8 41.9 0 30 3.05 3.15 0.000434416643216595 1
-119.9 -119.8 41.9 42 0 30 3.05 3.15 0.000364813988202274 1
-119.9 -119.8 42 42.1 0 30 3.05 3.15 0.000346813301409777 1
-119.9 -119.8 42.1 42.2 0 30 3.05 3.15 0.000367214079341018 1
-119.9 -119.8 42.2 42.3 0 30 3.05 3.15 0.000327612569267680 1
-119.9 -119.8 42.3 42.4 0 30 3.05 3.15 0.000225008583339796 1
-119.9 -119.8 42.4 42.5 0 30 3.05 3.15 0.000133805104102068 1
-119.9 -119.8 42.5 42.6 0 30 3.05 3.15 8.2203135708086e-05 1
-119.9 -119.8 42.6 42.7 0 30 3.05 3.15 5.5502124387137e-05 1
-119.9 -119.8 42.7 42.8 0 30 3.05 3.15 4.66217856099705e-05 1
-119.9 -119.8 42.8 42.9 0 30 3.05 3.15 5.82022273836927e-05 1
-119.9 -119.8 42.9 43 0 30 3.05 3.15 0.000187207141174508 1
