"Longitude" "Latitude" "dt" "Magnitude" "lambda" "type"
-124.694701154321 42.7623449604725 341.891750746407 3.83972059370717 0.000870033188243466 2
-120.053508291976 41.6313758987235 342.918651474407 4.65114293113584 0.000750028610909211 2
-115.189030320221 35.3924637195887 343.645583475241 0.352134682971519 0.000247809453445355 2
-115.203183397930 34.3523741118843 348.912976594875 0.632338550733402 6.48024791403196e-05 2
-114.994268675521 33.0661704875529 349.462597534060 4.65927963136928 0.000175206683549382 2
-114.743570872885 35.4366050586104 351.147007241612 0.358956708514597 0.000133805104102068 2
-119.275215767627 38.9855738916667 355.922138197813 3.6441605875385 0.000501619207019612 2
-120.015372394281 37.2568230381003 359.845081749139 2.01320831452031 0.00369614171109076 2
-121.581336102588 41.6221875242190 360.903661041521 3.45252606037538 0.00193807392971871 2
-118.911508699483 35.930153122521 361.485705168219 0.632592880097218 0.00138005264284352 2
-121.516548296087 42.606821872876 361.774137724424 3.39324560528621 2.8801105856111e-05 2
-119.106887364993 35.7694271302316 361.790990521433 4.40226329374127 0.00127804875131564 2
-118.397662260686 34.639684427646 363.169257968199 3.45316393179819 0.000906034560497382 2
-120.560645724158 41.2020151197212 363.876645300305 2.88611014658818 0.000798030441496528 2
-113.710110832192 33.4376996128121 365.718462597113 4.17587377169402 3.26412522889705e-05 2
-115.691032828437 36.5590501269326 365.819697573315 1.81185252646683 0.000930035476034556 2
-120.645806787210 42.9332283388358 369.835954138078 1.86267559494590 0.000147605630577271 2
-120.628482542024 33.8146965437336 369.848567142151 4.80092093880521 0.00125404783652004 2
-122.109619085421 42.0660744319903 370.545320377918 0.162967079412192 0.000485418588635348 2
-117.793191741686 33.7827400495298 372.373808329692 1.5716212918167 0.00487818680339423 2
-113.535727942572 34.3232473782264 372.766998047708 3.79512029886246 2.51409590228125e-05 2
-114.594348851521 33.1267843993846 378.22869559261 2.80506983867381 0.000127804875131564 2
-124.639077284164 41.8608474759385 381.468696050113 1.72127174871275 0.000348013347225673 2
-119.051378760603 40.9924727578182 384.90601108456 1.12471789751435 0.000870033188243466 2
-115.269813938881 34.5842402777635 387.624923936557 3.54174981324468 6.06023189035298e-05 2
-122.618783558719 40.615786915645 388.050707801478 4.18839368362678 0.0012300469217388 2
-118.902141563874 36.1307767153485 388.347446029307 0.663109744910616 0.00051901987049699 2
-117.332629408850 31.6366875105305 394.871136988979 0.777165347454138 0.000459017581496799 2
-113.116782582854 34.3445145477308 400.230808923254 4.70500538384076 2.94611310226146e-05 2
-124.352396515477 41.5330697871977 400.301895527169 3.40425495587988 0.000924035249579538 2
-120.680742839165 34.985372987343 401.335629987530 2.31374198477715 0.00205807850971787 2
-118.479139627540 36.5495053005870 401.660812059185 1.71527329880046 0.000744028382088776 2
-119.495382346516 36.1109492282849 401.983704541344 1.89764874761458 0.000972037079699672 2
-115.404369070823 34.4355050800368 402.363321349956 0.892897878703661 0.000108004119895976 2
-122.229888599343 42.7776211546734 402.419759477722 4.26192303485004 3.9901529277901e-05 2
-124.81669131245 42.1141042197123 404.743426877772 1.91281038575107 0.00285610966548955 2
-117.824490903667 35.2181000077398 406.439765751828 0.738290649990086 0.00143405470309851 2
-123.002040372812 42.3191562700085 408.712855765363 0.298682214401197 5.61021472666626e-05 2
-121.707734496868 34.7652479663957 408.745288661681 2.35417721187696 0.00113404326015766 2
-119.482594836946 37.2747428038856 411.057866073679 1.02977624604246 0.0033901300399779 2
-122.861607053317 37.1317676425679 413.508451616159 0.328676827764139 0.000111004234175205 2
-120.836769318162 39.075497571961 414.400728787528 0.962433190306183 0.000213608148221137 2
-119.085193877388 33.0225774844876 415.498762974981 3.3489461586345 0.000567621724432022 2
-118.979625996714 35.3776228632778 416.911745309364 0.935545069619548 0.00512419618588216 2
-115.466769779962 34.4795196021441 420.383849947015 4.25928751722677 0.000108004119895976 2
-114.403589894995 34.1485403961269 423.20860228152 4.63546023209346 9.48036163969168e-05 2
-119.099177228124 40.5665240293602 423.320100308862 4.73065174464136 0.000192007324473198 2
-122.120822778228 42.2849632992875 426.059232802596 1.46190417775651 0.00054302078585532 2
-120.578608695022 41.2296440064674 427.779625452124 3.93889181900304 0.000798030441496528 2
-118.685070659383 36.1225651601562 429.539526184089 0.867342153727077 0.00082203135708086 2
-114.815409554145 34.2097518841038 430.052708289586 0.255619473871775 4.75218200065867e-05 2
-121.773465217953 39.5501545317238 430.645304198842 1.61795358122326 0.000858032730244871 2
-123.437566233007 42.5931512060342 430.727438156493 4.3299547013361 4.48217169419146e-05 2
-120.368276073947 33.722377707134 433.342332137981 3.36718283625087 0.00479418359564303 2
-117.149472503015 36.0144937258447 433.736462343717 0.403038579400163 0.000936035705242226 2
-121.646694959910 39.9037785882829 433.864498265088 3.13414337940048 0.00091803501952245 2
-122.985549750365 40.7797415300738 434.154368146555 4.94954860035796 0.00108604142866661 2
-115.428112905286 36.3842193321325 436.475466934498 2.1533425077796 0.000846032272607006 2
-124.059848894225 42.2119191797683 436.653815571917 1.32517849055585 0.000465617833126507 2
-120.568675904023 37.2852692985907 438.083548549796 1.31278501376510 0.00100803845338492 2
-123.679298759415 41.6763911239104 445.271291379351 3.65519578781677 0.000780029755314286 2
-119.755007491261 33.6385304696159 445.506695286836 3.19515778486384 0.000954036393949283 2
-123.118232997064 42.1160143534653 446.366175270639 2.43822391452268 7.50028610909211e-05 2
-120.624762965064 42.0330672929995 446.812302881153 1.68515160488896 0.000393615086325375 2
-116.021359361149 34.6724788672291 446.821329537081 0.95334726992296 0.00198607575982671 2
-122.982586653507 42.1563122320222 448.412337585585 0.779528385959566 7.20027538606505e-05 2
-115.650846202997 35.1604176596738 452.252841562964 2.53572965094354 0.000109204165858853 2
-119.354735429236 33.4103133926401 454.218430083012 1.06463748406386 0.00133805104102068 2
-118.977647139318 33.3972721728496 455.482876143185 4.45195066222223 0.00372014262807941 2
-121.221931358054 41.3456883216277 459.873937748373 3.85877060919302 0.000386414812097288 2
-119.826538260654 37.5260639825137 460.28067631484 4.33595466795377 0.00122404669178073 2
-121.935242344416 39.1733868367737 461.423623012146 4.72666931888089 0.0020640787356845 2
-119.636060834513 37.7576051256619 463.284713553265 1.29368677142775 0.000912034790226283 2
-119.894595214399 37.8326135672396 473.042526922189 4.70367450483609 0.00201607690403485 2
-123.597424301435 42.2796792674344 475.483127169777 2.71975301167695 0.000124204737945912 2
-123.52026219978 41.4778279504972 476.754638707265 4.53643758860417 0.00345013233038495 2
-121.459360950859 40.420056359726 477.489607488038 3.06872838697163 0.00330012660188247 2
-123.199601464416 42.7863076487556 480.658672461286 2.01196569831809 3.12011973916958e-05 2
-119.801209501131 41.9459348780802 481.541827577166 1.84827939398820 0.000364813988202274 2
-120.694769112789 34.7033928189194 488.147187738214 4.55143110525096 0.00213008125356714 2
-123.451306726341 42.2113668970997 488.477442449424 4.8996728722821 8.82033646377469e-05 2
-122.880795331160 37.4826780533185 489.110083380248 1.25442592953332 0.000119404554709354 2
-122.687465016427 37.6461789056193 491.924000266241 2.55643554335693 0.00117604486255662 2
-115.782563495706 36.0431472744094 492.72510964796 3.34058412507875 0.00144005493201023 2
-113.698833313049 33.6911522811279 493.745543045457 4.39513017878635 2.6701018529545e-05 2
-114.913993401546 35.6125710901106 493.76803074847 4.41842586753191 0.000376214422885528 2
-114.121544156712 32.753483004868 495.492376148002 1.39490054477938 0.000174006637723158 2
-114.776608388918 33.8156641656533 500.798947250703 2.6772180765518 8.70033188243466e-05 2
-120.196672973991 37.855448039365 501.287087815348 2.56096746709663 0.000636024333925508 2
-121.273506303714 40.1346339781303 501.960383311845 0.335355508513749 0.00720027538606505 2
-119.347563048452 39.0706327189691 503.323155927937 4.80391960825073 0.000432616574087729 2
-119.466117668711 35.7907044423046 503.576641429449 4.35216935025528 0.00224408560470147 2
-114.662706826790 34.92022178357 507.960703830468 0.453178967954591 5.71821884830324e-05 2
-121.248187765153 37.8769992998568 512.055894668447 1.02937228262890 0.000996037994963816 2
-120.673943622317 37.3323907561135 512.621034499258 3.42807714308146 0.000328212592065452 2
-116.138430163404 34.9632586456137 515.660468774382 2.32249457918806 0.000554421221220869 2
-114.223526103306 34.9884714724030 516.396772726905 2.3882306855754 4.69217970473893e-05 2
-116.461504463525 36.9738799281185 517.968987061642 1.98791122353869 0.000924035249579538 2
-114.576580342418 34.2110008846503 518.213433243567 2.77072724474128 5.98822914749545e-05 2
-120.799076765100 34.2929255806375 519.778150692349 2.28399247146444 0.00450017238490097 2
-123.733964960603 40.6673520444892 521.463546898915 2.65375721789896 0.00738028152664618 2
-115.704230900528 34.4399755777558 522.158534820657 2.42591194796842 0.00135605172748256 2
-119.012919678306 39.3611945901066 522.825390846701 0.0155802338384092 0.00108604142866661 2
-119.676380598801 42.3450413311366 523.975126109319 1.44086533739464 0.000105604028410902 2
-117.090284821764 35.7868969467236 524.019594968995 3.43795106105972 0.00285610966548955 2
-117.388606310310 34.8070645446423 524.578446871135 1.02331055752002 0.00132605058343826 2
-121.743023809232 36.5946670628618 525.719155899948 3.93404332450591 0.000566421678161353 2
-120.703678521677 33.9666762361303 526.983054045821 2.79099630065030 0.000978037308634283 2
-122.471014068159 37.0891197057208 530.33721316536 2.22367456799839 0.00101403868008263 2
-120.103046247619 37.1574000819819 532.139100257773 2.51948479588609 0.00132605058343826 2
-116.715755930752 36.3873782281298 532.976020777831 0.778538209002 0.000597022845789737 2
-115.368614978157 36.124999124906 537.912567793392 2.50620319589507 0.00104403982508699 2
-114.089415693493 35.2968474477530 537.922193440376 3.65113906423794 4.76418244638546e-05 2
-121.494781526271 42.1879688965855 542.10006277333 0.487507603818085 6.66025477960478e-05 2
-122.674912697822 39.2722296342254 545.584144277265 1.98842617959017 0.00228608720983322 2
-120.449904169212 37.0753584519261 545.892478617374 0.96993476439966 0.000585622411326037 2
-117.017611105903 34.6436298144981 545.946092749247 2.53487934741424 0.000768029297066659 2
-119.204343876592 40.5318609955721 549.543005341664 3.21830801856704 0.000738028152664618 2
-118.198476603068 34.8509808728704 551.410852366826 1.95534947107080 0.000374414354471199 2
-117.646538160299 33.4171661917353 551.969452262158 4.28234854537295 0.00367214079341018 2
-119.040721776173 33.4730808143504 552.84417380346 3.95570167562692 0.00408015636331493 2
-118.926290069986 36.8176546363393 553.90523137385 2.06144373725401 0.000378614514636793 2
-120.168907687627 35.6343628189061 559.561582016759 3.17845647870563 0.00126604829417999 2
-119.401053615566 41.6313942372799 561.146492091473 1.81116093186429 0.000696026622299336 2
-119.849766250094 38.3023983375169 561.243122139247 4.48496244745329 0.000459617604243302 2
-113.546918679471 33.1851593204774 565.432481209747 2.52706606616266 2.31008811985411e-05 2
-116.404773920006 36.431052695727 566.095726404572 3.76548677432584 0.000684026164272611 2
-124.487158913305 39.6536145219579 566.844638717826 3.50814747180557 0.00012300469217388 2
-114.646234054514 35.1378801923711 567.457579639042 3.95277344423812 7.08027080193406e-05 2
-121.223167524626 35.1209299388574 568.098790067714 3.84049325713422 0.000346813301409777 2
-119.059796205838 41.766833984293 569.838170607109 3.09135424168780 0.000147005607632596 2
-120.270046827220 38.2523747077212 569.936847524252 0.770593549485784 0.000352213507258586 2
-121.029628420458 38.8941151089966 573.569472056348 4.02016444330802 0.000187807163904345 2
-120.507574139186 41.2838907120749 574.874003239674 1.59457044680603 0.000798030441496528 2
-123.266540275211 41.8275737678632 576.056373595027 4.83784771057544 0.000172806591814254 2
-116.849566415884 36.3132080077194 577.409942686092 1.82951702928403 0.00128404898180844 2
-120.831175693776 38.2998656647978 577.69187456416 3.04528232426383 0.000415815933846897 2
-119.763488919893 42.5741327200085 581.196064691758 3.73882614792092 7.08027080193406e-05 2
-116.694369999901 35.9345158487558 581.257297702832 4.65005567811895 0.00177006752160575 2
-125.266994304699 42.2505010846071 581.48316587531 1.23802769937320 0.00111004234175205 2
-119.566784121003 39.4183222590946 582.341072188457 3.24117276129546 0.00557421335045111 2
-115.469138800912 35.4887632706668 583.020917329239 4.63882252589101 0.000408615659089579 2
-121.883465093002 42.7778240221087 583.881540841423 4.42836574605899 3.40813072917607e-05 2
-125.25967437434 42.1936304204864 586.549019399332 2.25393155986676 0.00160806134216152 2
-119.373068327922 40.4824276188156 586.613943022676 2.29082042091759 0.00137405241395028 2
-119.468865964981 36.9484627585625 591.513879823033 1.57259562750114 0.00168006408602681 2
-120.114481170732 41.6849401176441 592.365460638655 1.16617512702942 0.000684026164272611 2
-119.404059449164 40.0459489175119 593.604822523659 2.41547779982211 0.00063002410511591 2
-117.383133049286 32.9585441320669 594.320703371661 3.29150745064253 0.00115204394438816 2
-117.640555721219 38.2512366863666 596.208309925627 3.52851680660388 0.000642024562544508 2
-115.188867727015 36.2318636230193 599.206597862998 3.13174859265564 0.000870033188243466 2
-113.906190623087 32.0929810715606 601.775445092935 1.46506482349942 9.12034790226284e-05 2
-116.365456165164 35.7570691682631 602.878412619699 4.69745461593848 0.00153005836650508 2
-121.938923007832 37.3274749252014 605.405558843631 1.11536074042087 0.00183607004145448 2
-119.209991506836 37.9337086923188 607.04596191505 0.000864406814798713 0.000816031127953476 2
-120.939967679582 34.671989769442 608.488209120464 1.66330224915873 0.00455417444419711 2
-121.468259643344 41.9316625973443 608.575207189424 2.14462010802235 0.00010740409698318 2
-121.486103705666 39.9611209969735 609.105855013011 1.10121103059500 0.00109204165858853 2
-120.174503210722 38.6005777354585 610.027466283413 3.84240672042361 0.00148205653466542 2
-121.963921385980 42.828218996292 610.032281006454 1.49279907792807 3.64213965066417e-05 2
-115.142835575854 34.0597922148881 613.969106460456 1.33699303998146 6.66025477960478e-05 2
-114.465372996242 34.6505702793365 614.125514464919 2.41389707472408 4.3801678062159e-05 2
-119.996119488683 38.3887440687977 616.952097542351 2.18904626296135 0.000702026851351156 2
-119.184458087501 42.8429476122838 618.075815318152 3.83083100714721 2.47209429974197e-05 2
-119.207481494453 36.2868710292969 618.789673779858 1.5584295393317 0.000315012088437861 2
-120.587766631669 41.9793907293351 619.851950016338 3.75884663932957 0.000457817536016808 2
-122.800036687846 36.6816251476994 622.538325707894 4.84389500393299 0.00021060803377823 2
-117.187319441582 35.6712426492013 622.871595636243 2.08503940289374 0.00281410806758486 2
-123.951195574435 38.4999871817417 623.590001195669 0.327486030792352 8.4003204406401e-05 2
-115.206504308665 32.8177658569766 624.66368190106 2.86675969435601 0.000684026164272611 2
-121.235116110533 39.7629481009208 625.31806928874 0.0748717299895361 0.000804030670592225 2
-120.779303890583 40.7932366699679 625.791688435944 0.196969158004504 0.000486018611307361 2
-113.479350470449 34.750282777939 625.962377248332 4.9375628384063 2.94611310226146e-05 2
-120.468744630762 37.6481677112170 627.740950122941 1.30473225902533 0.000258009842194567 2
-123.284256485291 36.8120336157735 628.666779235937 4.73581744147232 3.91815017805997e-05 2
-114.757282496081 31.9345680213301 631.260085478425 3.83785200922284 0.00254409704587172 2
-121.719357990869 35.8538529895013 633.146342508495 0.787425103294663 0.000415815933846897 2
-123.035271067615 42.7908582481323 633.514621543465 1.48246569733601 2.92211218762804e-05 2
-124.699834096525 39.7502461698605 634.548276222777 0.558885585679673 0.000147605630577271 2
-120.300325585459 34.1335581007879 634.551231076475 4.89547898482997 0.000996037994963816 2
-115.223039125535 31.702859416022 636.565507565159 1.75248497722205 0.00310811927736998 2
-115.046634467086 34.4310851612827 636.808942764997 0.73391300146468 4.84818565606992e-05 2
-122.336315069511 41.3921479390701 637.115711454768 2.22090653573396 0.000636024333925508 2
-119.730147045990 35.2106881544460 638.066769108642 4.44908971446566 0.000473418130515048 2
-115.405680627376 36.3644976806827 638.799227952259 4.71781647554599 0.000846032272607006 2
-119.232245039614 42.0308478617808 642.024078030605 2.63382162626367 0.000388814903732695 2
-120.043538397364 38.7248572030803 643.054718759144 1.32386823459528 0.000870033188243466 2
-117.526110540773 38.0558402327588 643.85730092437 2.66199251550715 0.000597022845789737 2
-123.261160262930 41.7867660271004 646.133596109925 0.165772343566641 0.000216608262699619 2
-120.867728791363 37.0172325405292 651.299094054615 0.119134262844454 0.00136205195664613 2
-121.381639388250 38.9822323705303 651.473665966885 3.03729149167193 0.000433216597179488 2
-116.859864595556 37.0059525504475 651.938702108338 1.45558440873865 0.00561021472666627 2
-119.010476954165 35.9245642432943 652.910361424321 0.948542286199518 0.000786029983855902 2
-119.808498505130 37.7297628594097 655.488552323775 1.26105183677282 0.00168006408602681 2
-121.665658413805 35.2037919388385 660.99619320035 4.78581478719134 0.000117004463204728 2
-121.265465464722 42.688489665743 662.338135364233 2.54528018797282 2.4420931553432e-05 2
